id,loan_status,prob
93996,0,0.0028
93997,1,0.9636
93998,0,0.3615
93999,0,0.0395
94000,0,0.0077
94001,0,0.009
94002,1,0.8865
94003,0,0.0035
94004,1,0.9598
94005,0,0.0084
94006,0,0.0095
94007,0,0.0027
94008,0,0.0988
94009,0,0.0082
94010,0,0.0144
94011,0,0.0143
94012,0,0.039
94013,0,0.0071
94014,0,0.016
94015,0,0.0188
94016,0,0.0127
94017,1,0.8302
94018,0,0.0095
94019,0,0.0076
94020,1,0.9778
94021,0,0.0208
94022,0,0.0078
94023,1,0.8436
94024,0,0.0763
94025,0,0.0056
94026,1,0.8719
94027,0,0.2061
94028,0,0.1116
94029,0,0.0032
94030,0,0.0052
94031,0,0.1477
94032,1,0.5859
94033,0,0.0203
94034,0,0.0821
94035,0,0.0665
94036,0,0.008
94037,1,0.8074
94038,0,0.0078
94039,0,0.0166
94040,0,0.0211
94041,0,0.0251
94042,0,0.0631
94043,0,0.0044
94044,0,0.0674
94045,1,0.7874
94046,0,0.0347
94047,0,0.0031
94048,0,0.0029
94049,0,0.0273
94050,0,0.0226
94051,0,0.0094
94052,0,0.0159
94053,0,0.0064
94054,0,0.0178
94055,0,0.0165
94056,0,0.0851
94057,0,0.0198
94058,0,0.2225
94059,0,0.0528
94060,0,0.0257
94061,0,0.0062
94062,0,0.1215
94063,0,0.0168
94064,0,0.0631
94065,0,0.0154
94066,0,0.0176
94067,0,0.0101
94068,0,0.0035
94069,0,0.0078
94070,0,0.0154
94071,0,0.0065
94072,0,0.023
94073,0,0.0084
94074,0,0.0556
94075,0,0.0118
94076,0,0.0031
94077,0,0.0153
94078,0,0.0029
94079,1,0.9741
94080,1,0.9516
94081,0,0.0233
94082,0,0.1043
94083,0,0.1162
94084,0,0.0552
94085,0,0.0162
94086,1,0.9442
94087,0,0.2232
94088,0,0.012
94089,1,0.9409
94090,0,0.1175
94091,0,0.0262
94092,0,0.0555
94093,0,0.0102
94094,0,0.0062
94095,0,0.2039
94096,0,0.0144
94097,1,0.9703
94098,0,0.01
94099,0,0.0122
94100,0,0.0351
94101,0,0.0665
94102,0,0.0079
94103,0,0.008
94104,0,0.0109
94105,0,0.0122
94106,0,0.0517
94107,0,0.0586
94108,0,0.262
94109,1,0.7183
94110,0,0.0504
94111,0,0.0312
94112,0,0.0201
94113,0,0.0243
94114,0,0.0123
94115,0,0.06
94116,0,0.0893
94117,0,0.008
94118,0,0.028
94119,0,0.0164
94120,0,0.0493
94121,0,0.0231
94122,0,0.0177
94123,1,0.5903
94124,0,0.0101
94125,1,0.9704
94126,0,0.0037
94127,0,0.0252
94128,0,0.0908
94129,0,0.0534
94130,0,0.0088
94131,0,0.0207
94132,0,0.0251
94133,0,0.057
94134,1,0.8038
94135,0,0.0118
94136,0,0.079
94137,0,0.1486
94138,0,0.0148
94139,0,0.0387
94140,0,0.0327
94141,0,0.11
94142,0,0.0575
94143,0,0.0269
94144,0,0.0218
94145,0,0.011
94146,0,0.0082
94147,1,0.9642
94148,0,0.0058
94149,0,0.018
94150,0,0.0278
94151,1,0.9239
94152,0,0.0068
94153,0,0.0066
94154,0,0.0031
94155,0,0.0553
94156,0,0.0391
94157,0,0.0191
94158,0,0.0085
94159,1,0.9727
94160,0,0.0129
94161,0,0.0122
94162,1,0.9599
94163,0,0.0399
94164,0,0.0078
94165,1,0.632
94166,0,0.009
94167,0,0.0048
94168,0,0.0445
94169,0,0.0058
94170,0,0.0461
94171,0,0.0053
94172,1,0.9452
94173,1,0.9678
94174,1,0.9688
94175,0,0.014
94176,0,0.2786
94177,1,0.7468
94178,0,0.1893
94179,0,0.0423
94180,0,0.0888
94181,0,0.003
94182,0,0.0197
94183,0,0.0124
94184,0,0.0044
94185,0,0.0484
94186,0,0.0417
94187,0,0.0401
94188,0,0.0054
94189,0,0.0117
94190,0,0.0236
94191,1,0.9879
94192,0,0.012
94193,1,0.9894
94194,0,0.0086
94195,0,0.0131
94196,0,0.0232
94197,0,0.3343
94198,0,0.0409
94199,0,0.0133
94200,0,0.0494
94201,0,0.0997
94202,0,0.0042
94203,0,0.0066
94204,0,0.0524
94205,0,0.0087
94206,0,0.0104
94207,0,0.0109
94208,0,0.0034
94209,0,0.3381
94210,0,0.0098
94211,0,0.0099
94212,0,0.0519
94213,0,0.094
94214,0,0.0382
94215,0,0.0158
94216,0,0.0329
94217,0,0.0345
94218,0,0.0095
94219,0,0.0284
94220,0,0.0039
94221,0,0.013
94222,0,0.3725
94223,0,0.0167
94224,1,0.7787
94225,0,0.0215
94226,0,0.0124
94227,1,0.6685
94228,0,0.0116
94229,0,0.0008
94230,0,0.1132
94231,0,0.0184
94232,0,0.0058
94233,0,0.0147
94234,1,0.9568
94235,0,0.0162
94236,0,0.0069
94237,0,0.0018
94238,0,0.084
94239,0,0.013
94240,1,0.6561
94241,0,0.0119
94242,0,0.2465
94243,0,0.1041
94244,1,0.9864
94245,0,0.0193
94246,1,0.9574
94247,1,0.8022
94248,0,0.0719
94249,0,0.0955
94250,0,0.0435
94251,0,0.0182
94252,0,0.0373
94253,0,0.0241
94254,0,0.0081
94255,1,0.9816
94256,0,0.0084
94257,0,0.007
94258,0,0.0354
94259,0,0.0903
94260,1,0.9353
94261,0,0.0193
94262,0,0.0499
94263,1,0.9561
94264,0,0.0814
94265,0,0.0656
94266,1,0.9823
94267,1,0.9475
94268,0,0.1287
94269,0,0.0045
94270,0,0.0588
94271,1,0.9371
94272,0,0.0098
94273,0,0.0272
94274,1,0.977
94275,0,0.4181
94276,0,0.0304
94277,0,0.0122
94278,0,0.1098
94279,0,0.0612
94280,0,0.0337
94281,0,0.0158
94282,0,0.0719
94283,0,0.0234
94284,0,0.004
94285,0,0.2961
94286,0,0.0126
94287,0,0.0096
94288,0,0.0138
94289,0,0.0064
94290,0,0.0074
94291,0,0.0082
94292,0,0.0074
94293,0,0.0066
94294,0,0.0697
94295,0,0.0098
94296,0,0.0043
94297,0,0.072
94298,1,0.9855
94299,0,0.0171
94300,0,0.0045
94301,0,0.0275
94302,0,0.0299
94303,1,0.7876
94304,1,0.9943
94305,0,0.0241
94306,0,0.0062
94307,0,0.0082
94308,0,0.094
94309,0,0.0073
94310,0,0.0014
94311,0,0.0024
94312,0,0.1567
94313,0,0.0158
94314,0,0.0015
94315,1,0.9886
94316,1,0.9657
94317,0,0.0433
94318,0,0.0353
94319,0,0.0097
94320,0,0.0403
94321,1,0.853
94322,0,0.0335
94323,0,0.0389
94324,1,0.9236
94325,0,0.0574
94326,0,0.0262
94327,0,0.0404
94328,0,0.0272
94329,0,0.0203
94330,0,0.0109
94331,0,0.093
94332,0,0.1153
94333,0,0.0358
94334,0,0.0601
94335,0,0.0084
94336,0,0.0023
94337,0,0.2932
94338,1,0.9976
94339,0,0.0016
94340,0,0.0263
94341,0,0.0103
94342,0,0.0121
94343,0,0.0077
94344,0,0.0027
94345,0,0.0326
94346,0,0.0244
94347,0,0.0157
94348,0,0.0105
94349,0,0.0371
94350,0,0.002
94351,0,0.0606
94352,0,0.0092
94353,1,0.9877
94354,0,0.0102
94355,0,0.034
94356,0,0.0704
94357,0,0.0088
94358,0,0.0056
94359,0,0.0272
94360,0,0.0035
94361,0,0.0159
94362,0,0.0188
94363,0,0.0301
94364,0,0.0043
94365,0,0.0113
94366,0,0.013
94367,0,0.0166
94368,0,0.015
94369,0,0.0219
94370,0,0.024
94371,1,0.778
94372,0,0.0478
94373,0,0.0039
94374,0,0.0153
94375,0,0.0037
94376,1,0.9812
94377,0,0.0032
94378,0,0.0087
94379,0,0.0469
94380,0,0.033
94381,0,0.0384
94382,1,0.9853
94383,0,0.0033
94384,0,0.1089
94385,0,0.0251
94386,1,0.9396
94387,0,0.0116
94388,0,0.1681
94389,0,0.1329
94390,0,0.0186
94391,0,0.0522
94392,0,0.005
94393,0,0.0123
94394,0,0.025
94395,0,0.0161
94396,0,0.0301
94397,0,0.0135
94398,0,0.0235
94399,0,0.0504
94400,0,0.0313
94401,0,0.3533
94402,1,0.9832
94403,0,0.0646
94404,0,0.061
94405,0,0.0117
94406,0,0.0206
94407,0,0.068
94408,0,0.0053
94409,0,0.1478
94410,0,0.0122
94411,0,0.0589
94412,0,0.0008
94413,0,0.0388
94414,0,0.0115
94415,0,0.0059
94416,0,0.0068
94417,0,0.0137
94418,0,0.0006
94419,0,0.0044
94420,0,0.0654
94421,0,0.0403
94422,0,0.0023
94423,0,0.0797
94424,1,0.9894
94425,0,0.0119
94426,0,0.0049
94427,0,0.0165
94428,0,0.0072
94429,0,0.0261
94430,0,0.0088
94431,0,0.0065
94432,0,0.0191
94433,1,0.9678
94434,0,0.0017
94435,0,0.0072
94436,1,0.9455
94437,0,0.0121
94438,0,0.0957
94439,0,0.0148
94440,0,0.0007
94441,0,0.004
94442,0,0.0058
94443,0,0.0077
94444,0,0.0359
94445,0,0.0087
94446,0,0.008
94447,0,0.2447
94448,0,0.0019
94449,0,0.0086
94450,0,0.2181
94451,0,0.0077
94452,0,0.0061
94453,0,0.0097
94454,0,0.0244
94455,0,0.0574
94456,0,0.0102
94457,0,0.0152
94458,1,0.9729
94459,0,0.063
94460,0,0.003
94461,0,0.01
94462,0,0.0442
94463,0,0.0615
94464,0,0.0239
94465,0,0.0111
94466,0,0.0098
94467,0,0.0933
94468,0,0.0045
94469,0,0.0084
94470,0,0.1868
94471,0,0.0038
94472,0,0.0149
94473,1,0.8614
94474,0,0.0563
94475,0,0.009
94476,0,0.0039
94477,1,0.9946
94478,0,0.0146
94479,0,0.0437
94480,0,0.0039
94481,0,0.004
94482,0,0.0208
94483,0,0.0376
94484,1,0.9672
94485,0,0.0111
94486,0,0.0193
94487,0,0.052
94488,1,0.9821
94489,0,0.0638
94490,0,0.0442
94491,0,0.0078
94492,1,0.9932
94493,0,0.026
94494,0,0.0019
94495,1,0.8883
94496,0,0.1398
94497,0,0.0262
94498,0,0.112
94499,1,0.8566
94500,0,0.0725
94501,0,0.1845
94502,0,0.0127
94503,0,0.0198
94504,0,0.0124
94505,0,0.0173
94506,0,0.0017
94507,0,0.0189
94508,0,0.0531
94509,0,0.0164
94510,0,0.0074
94511,1,0.632
94512,0,0.0103
94513,0,0.0763
94514,0,0.1425
94515,0,0.1017
94516,0,0.0014
94517,0,0.0118
94518,1,0.7278
94519,0,0.1385
94520,0,0.0281
94521,0,0.0625
94522,0,0.071
94523,0,0.007
94524,0,0.0076
94525,0,0.077
94526,0,0.0013
94527,0,0.1297
94528,0,0.06
94529,0,0.0606
94530,1,0.8843
94531,0,0.0468
94532,1,0.9474
94533,0,0.028
94534,0,0.0248
94535,0,0.0054
94536,0,0.0236
94537,0,0.0297
94538,0,0.016
94539,0,0.0074
94540,1,0.8797
94541,0,0.0107
94542,0,0.0557
94543,0,0.0199
94544,0,0.049
94545,0,0.0206
94546,0,0.0374
94547,0,0.0084
94548,0,0.0025
94549,0,0.0115
94550,1,0.5147
94551,0,0.0116
94552,1,0.7501
94553,0,0.0373
94554,0,0.0522
94555,0,0.0358
94556,0,0.0254
94557,0,0.0203
94558,0,0.0009
94559,0,0.0096
94560,0,0.0175
94561,1,0.9379
94562,0,0.1906
94563,0,0.0145
94564,0,0.0149
94565,0,0.1304
94566,0,0.0622
94567,0,0.2048
94568,0,0.0299
94569,0,0.0195
94570,0,0.0243
94571,0,0.0137
94572,1,0.5133
94573,0,0.0083
94574,0,0.01
94575,0,0.0105
94576,0,0.0094
94577,0,0.0074
94578,1,0.9986
94579,0,0.0392
94580,1,0.9828
94581,0,0.0014
94582,0,0.0641
94583,0,0.0608
94584,0,0.0992
94585,0,0.0145
94586,0,0.0098
94587,0,0.0076
94588,1,0.5105
94589,1,0.8863
94590,0,0.0446
94591,0,0.0006
94592,0,0.0213
94593,0,0.0257
94594,1,0.9924
94595,0,0.0011
94596,0,0.0032
94597,0,0.0396
94598,0,0.0125
94599,0,0.0158
94600,0,0.022
94601,0,0.1125
94602,0,0.0037
94603,0,0.0129
94604,0,0.0054
94605,0,0.0111
94606,0,0.0025
94607,0,0.0047
94608,0,0.0084
94609,0,0.0386
94610,0,0.0177
94611,0,0.0188
94612,0,0.117
94613,1,0.8813
94614,0,0.0667
94615,0,0.0058
94616,0,0.0216
94617,0,0.0021
94618,0,0.046
94619,0,0.0893
94620,0,0.1279
94621,0,0.0727
94622,0,0.0507
94623,0,0.1612
94624,0,0.0365
94625,0,0.0688
94626,0,0.0019
94627,0,0.0155
94628,0,0.0113
94629,0,0.2729
94630,0,0.0031
94631,0,0.0149
94632,0,0.009
94633,0,0.0684
94634,0,0.02
94635,0,0.0131
94636,0,0.0149
94637,0,0.0075
94638,0,0.0678
94639,1,0.7383
94640,0,0.0147
94641,0,0.0775
94642,0,0.041
94643,1,0.6136
94644,0,0.004
94645,0,0.0149
94646,0,0.0048
94647,0,0.0917
94648,0,0.007
94649,0,0.0178
94650,0,0.0071
94651,1,0.7584
94652,1,0.9661
94653,0,0.0251
94654,1,0.9704
94655,0,0.0249
94656,0,0.0179
94657,0,0.0044
94658,0,0.1467
94659,0,0.0123
94660,1,0.7579
94661,0,0.0237
94662,0,0.0165
94663,0,0.0055
94664,0,0.0465
94665,0,0.0127
94666,0,0.0709
94667,0,0.0081
94668,0,0.0173
94669,0,0.0816
94670,0,0.0046
94671,0,0.003
94672,0,0.0467
94673,0,0.0889
94674,0,0.0538
94675,1,0.9234
94676,0,0.0185
94677,0,0.0072
94678,1,0.9285
94679,0,0.0087
94680,0,0.2062
94681,0,0.0053
94682,1,0.9447
94683,0,0.0054
94684,0,0.097
94685,0,0.0039
94686,0,0.0512
94687,1,0.9803
94688,0,0.1084
94689,0,0.0335
94690,0,0.0707
94691,0,0.0103
94692,0,0.0189
94693,0,0.0021
94694,0,0.0184
94695,0,0.0448
94696,0,0.0637
94697,1,0.9761
94698,0,0.0048
94699,0,0.0284
94700,0,0.0148
94701,0,0.0245
94702,0,0.0312
94703,0,0.0711
94704,0,0.1132
94705,0,0.1882
94706,0,0.1882
94707,0,0.1419
94708,0,0.0091
94709,0,0.0211
94710,1,0.9625
94711,0,0.0004
94712,1,0.9365
94713,0,0.1484
94714,0,0.2886
94715,0,0.0601
94716,0,0.1313
94717,0,0.0347
94718,0,0.0351
94719,0,0.0163
94720,0,0.0218
94721,0,0.0299
94722,0,0.0135
94723,0,0.2111
94724,0,0.007
94725,0,0.0015
94726,0,0.0027
94727,0,0.0421
94728,0,0.0265
94729,0,0.0139
94730,0,0.03
94731,1,0.9963
94732,0,0.0321
94733,0,0.0247
94734,0,0.0972
94735,0,0.0058
94736,1,0.9534
94737,0,0.0071
94738,0,0.0095
94739,0,0.0126
94740,0,0.0143
94741,0,0.1087
94742,1,0.8048
94743,1,0.8178
94744,0,0.0918
94745,0,0.003
94746,0,0.2989
94747,0,0.0207
94748,0,0.0066
94749,0,0.0015
94750,0,0.0065
94751,0,0.0062
94752,0,0.1291
94753,0,0.0162
94754,0,0.0063
94755,0,0.0163
94756,0,0.0373
94757,0,0.0166
94758,0,0.0818
94759,0,0.0173
94760,0,0.1272
94761,0,0.0631
94762,0,0.0381
94763,0,0.0288
94764,0,0.1444
94765,0,0.0393
94766,0,0.3535
94767,0,0.0021
94768,1,0.9163
94769,0,0.023
94770,0,0.0159
94771,0,0.0177
94772,0,0.0076
94773,0,0.0562
94774,0,0.126
94775,0,0.014
94776,0,0.0201
94777,0,0.034
94778,0,0.0223
94779,0,0.0125
94780,0,0.021
94781,0,0.003
94782,0,0.0334
94783,0,0.0463
94784,0,0.0215
94785,0,0.0116
94786,0,0.0284
94787,0,0.0031
94788,0,0.1812
94789,0,0.0106
94790,1,0.9357
94791,0,0.006
94792,1,0.9857
94793,0,0.0137
94794,0,0.0035
94795,0,0.0037
94796,0,0.0106
94797,0,0.0179
94798,0,0.1152
94799,0,0.1269
94800,0,0.0124
94801,0,0.0269
94802,1,0.96
94803,0,0.0308
94804,0,0.0393
94805,0,0.0757
94806,0,0.0088
94807,0,0.0038
94808,0,0.1109
94809,0,0.0101
94810,0,0.0958
94811,0,0.0093
94812,0,0.0365
94813,0,0.0076
94814,0,0.2063
94815,0,0.016
94816,0,0.2389
94817,1,0.951
94818,0,0.0515
94819,0,0.0249
94820,0,0.0146
94821,0,0.0991
94822,0,0.061
94823,0,0.0687
94824,0,0.0069
94825,0,0.0555
94826,1,0.9604
94827,0,0.0096
94828,0,0.008
94829,0,0.1406
94830,0,0.1321
94831,0,0.0237
94832,1,0.9563
94833,0,0.0347
94834,0,0.0085
94835,0,0.113
94836,0,0.0057
94837,0,0.1792
94838,0,0.104
94839,0,0.0191
94840,0,0.0417
94841,0,0.0286
94842,0,0.0087
94843,1,0.9916
94844,0,0.011
94845,0,0.03
94846,0,0.0218
94847,0,0.0278
94848,0,0.0308
94849,0,0.0474
94850,0,0.3354
94851,0,0.0071
94852,0,0.0141
94853,0,0.019
94854,0,0.0159
94855,0,0.0086
94856,0,0.0227
94857,0,0.0324
94858,0,0.0404
94859,0,0.0257
94860,0,0.03
94861,0,0.0106
94862,0,0.0056
94863,0,0.0487
94864,0,0.0105
94865,0,0.0556
94866,0,0.0306
94867,0,0.0071
94868,0,0.1063
94869,1,0.9783
94870,0,0.1946
94871,0,0.0137
94872,0,0.0047
94873,0,0.081
94874,1,0.9954
94875,0,0.0437
94876,0,0.0586
94877,0,0.0146
94878,0,0.0057
94879,0,0.0601
94880,0,0.0357
94881,0,0.0035
94882,0,0.0257
94883,0,0.1797
94884,0,0.0132
94885,0,0.0054
94886,0,0.1146
94887,0,0.0025
94888,0,0.0141
94889,0,0.0088
94890,0,0.0273
94891,0,0.023
94892,0,0.0291
94893,0,0.0071
94894,0,0.0058
94895,0,0.1008
94896,0,0.2233
94897,1,0.8777
94898,0,0.0201
94899,0,0.4207
94900,0,0.005
94901,0,0.0028
94902,0,0.0297
94903,1,0.9896
94904,0,0.0394
94905,0,0.0035
94906,0,0.0477
94907,0,0.0058
94908,0,0.0254
94909,0,0.0674
94910,0,0.0868
94911,0,0.3676
94912,0,0.233
94913,0,0.0071
94914,0,0.031
94915,0,0.0723
94916,0,0.0287
94917,0,0.0058
94918,0,0.1086
94919,0,0.1463
94920,1,0.995
94921,0,0.0121
94922,0,0.0041
94923,1,0.8914
94924,0,0.0037
94925,1,0.9866
94926,1,0.7528
94927,0,0.1652
94928,0,0.0241
94929,0,0.0249
94930,0,0.0122
94931,0,0.2726
94932,0,0.0026
94933,1,0.9788
94934,0,0.0077
94935,0,0.0557
94936,0,0.016
94937,0,0.0086
94938,0,0.0375
94939,0,0.0062
94940,0,0.0178
94941,0,0.0432
94942,0,0.0409
94943,0,0.0029
94944,0,0.0157
94945,0,0.0054
94946,1,0.9694
94947,0,0.0149
94948,0,0.0101
94949,0,0.0425
94950,0,0.103
94951,0,0.0252
94952,0,0.0021
94953,0,0.002
94954,1,0.9437
94955,0,0.0725
94956,0,0.0251
94957,0,0.116
94958,0,0.0164
94959,0,0.0456
94960,0,0.0354
94961,1,0.9714
94962,0,0.06
94963,0,0.0198
94964,0,0.0125
94965,0,0.0113
94966,0,0.0029
94967,0,0.0105
94968,1,0.9616
94969,0,0.002
94970,0,0.055
94971,0,0.0223
94972,1,0.986
94973,0,0.0439
94974,0,0.0678
94975,0,0.0363
94976,0,0.0347
94977,0,0.0239
94978,0,0.0505
94979,0,0.0363
94980,0,0.0084
94981,0,0.0072
94982,0,0.0193
94983,1,0.9619
94984,0,0.0109
94985,0,0.0462
94986,0,0.0368
94987,0,0.0303
94988,0,0.0308
94989,0,0.05
94990,0,0.0189
94991,0,0.0299
94992,0,0.2736
94993,0,0.0074
94994,0,0.0063
94995,0,0.4024
94996,0,0.0116
94997,0,0.0306
94998,1,0.9284
94999,0,0.0151
95000,0,0.0158
95001,0,0.009
95002,0,0.0113
95003,0,0.2908
95004,0,0.0176
95005,0,0.0055
95006,0,0.0124
95007,0,0.0092
95008,0,0.014
95009,0,0.0136
95010,0,0.1116
95011,0,0.1625
95012,0,0.0076
95013,0,0.1013
95014,0,0.0023
95015,1,0.9956
95016,0,0.0293
95017,0,0.0169
95018,0,0.0034
95019,0,0.062
95020,1,0.8603
95021,0,0.0297
95022,1,0.9793
95023,1,0.9359
95024,0,0.0314
95025,0,0.2219
95026,0,0.0019
95027,0,0.0061
95028,0,0.0147
95029,0,0.3674
95030,0,0.0073
95031,1,0.9862
95032,0,0.0015
95033,0,0.0105
95034,0,0.4021
95035,0,0.0182
95036,0,0.0071
95037,0,0.0045
95038,0,0.0433
95039,0,0.0069
95040,0,0.0098
95041,0,0.0061
95042,1,0.9612
95043,0,0.0074
95044,0,0.3154
95045,0,0.008
95046,0,0.0089
95047,0,0.036
95048,0,0.0779
95049,0,0.1107
95050,0,0.0133
95051,0,0.014
95052,0,0.032
95053,1,0.9868
95054,0,0.01
95055,0,0.0328
95056,0,0.1424
95057,0,0.0133
95058,0,0.0118
95059,0,0.0307
95060,0,0.0106
95061,0,0.0964
95062,0,0.0347
95063,0,0.1274
95064,0,0.0772
95065,1,0.9509
95066,0,0.0123
95067,0,0.0235
95068,0,0.0055
95069,1,0.9935
95070,0,0.0254
95071,0,0.0076
95072,0,0.0064
95073,0,0.0189
95074,0,0.0208
95075,0,0.1603
95076,0,0.009
95077,0,0.0136
95078,0,0.0068
95079,0,0.003
95080,1,0.9523
95081,0,0.0121
95082,0,0.0164
95083,0,0.0056
95084,0,0.1276
95085,0,0.0146
95086,0,0.0422
95087,0,0.0131
95088,0,0.0062
95089,0,0.0062
95090,0,0.0199
95091,0,0.0459
95092,0,0.0047
95093,0,0.0195
95094,0,0.039
95095,1,0.9967
95096,0,0.0052
95097,1,0.8379
95098,1,0.9519
95099,0,0.0557
95100,0,0.0134
95101,0,0.072
95102,0,0.0191
95103,0,0.0158
95104,0,0.0551
95105,0,0.0845
95106,0,0.0224
95107,0,0.0129
95108,0,0.0093
95109,0,0.0238
95110,0,0.006
95111,0,0.0276
95112,0,0.0075
95113,0,0.0039
95114,0,0.0568
95115,1,0.903
95116,0,0.0043
95117,0,0.0035
95118,0,0.036
95119,0,0.0099
95120,1,0.9701
95121,0,0.0144
95122,0,0.0236
95123,0,0.0537
95124,0,0.165
95125,0,0.0461
95126,0,0.0133
95127,0,0.0457
95128,0,0.0337
95129,0,0.3476
95130,0,0.0079
95131,0,0.0032
95132,1,0.9696
95133,0,0.0021
95134,0,0.0562
95135,1,0.9748
95136,0,0.0055
95137,0,0.1205
95138,1,0.9706
95139,0,0.0377
95140,0,0.0174
95141,1,0.9635
95142,0,0.0132
95143,1,0.9945
95144,0,0.0347
95145,0,0.0595
95146,0,0.0033
95147,0,0.2271
95148,0,0.0287
95149,0,0.0455
95150,1,0.9776
95151,0,0.0134
95152,0,0.0326
95153,0,0.0117
95154,0,0.1094
95155,0,0.0457
95156,0,0.0034
95157,0,0.0151
95158,0,0.0022
95159,0,0.0464
95160,0,0.0298
95161,0,0.1552
95162,0,0.0028
95163,0,0.0551
95164,0,0.0297
95165,0,0.0065
95166,0,0.0089
95167,0,0.0112
95168,0,0.0128
95169,0,0.1274
95170,0,0.0616
95171,0,0.0072
95172,0,0.006
95173,0,0.01
95174,0,0.0051
95175,0,0.0094
95176,0,0.08
95177,0,0.0045
95178,0,0.0377
95179,0,0.0171
95180,0,0.0058
95181,1,0.8892
95182,1,0.6568
95183,0,0.0324
95184,0,0.0317
95185,0,0.2052
95186,0,0.0217
95187,0,0.0942
95188,0,0.0042
95189,0,0.0027
95190,0,0.0425
95191,0,0.0081
95192,1,0.5342
95193,0,0.0171
95194,0,0.0117
95195,0,0.0078
95196,0,0.2033
95197,0,0.0172
95198,0,0.0105
95199,0,0.0207
95200,0,0.0216
95201,0,0.1519
95202,0,0.0876
95203,0,0.0776
95204,0,0.0053
95205,0,0.0638
95206,1,0.953
95207,0,0.0234
95208,0,0.0426
95209,0,0.0142
95210,0,0.0331
95211,0,0.0056
95212,0,0.0062
95213,0,0.0205
95214,0,0.214
95215,0,0.3232
95216,0,0.0138
95217,0,0.0407
95218,0,0.0092
95219,1,0.9765
95220,1,0.8862
95221,0,0.0566
95222,1,0.9598
95223,0,0.0126
95224,0,0.0093
95225,0,0.0045
95226,1,0.8836
95227,0,0.0026
95228,0,0.0212
95229,0,0.0871
95230,0,0.1652
95231,0,0.0254
95232,0,0.0012
95233,0,0.0011
95234,0,0.1519
95235,0,0.0198
95236,0,0.035
95237,0,0.0218
95238,1,0.9845
95239,0,0.0945
95240,0,0.023
95241,0,0.0139
95242,0,0.0919
95243,0,0.1581
95244,1,0.987
95245,0,0.0053
95246,0,0.0139
95247,1,0.8987
95248,0,0.1169
95249,1,0.9775
95250,0,0.0255
95251,0,0.0099
95252,1,0.6804
95253,1,0.965
95254,0,0.004
95255,0,0.1248
95256,0,0.0373
95257,0,0.035
95258,0,0.0159
95259,0,0.0189
95260,0,0.0173
95261,0,0.0065
95262,1,0.7284
95263,0,0.0302
95264,0,0.0223
95265,0,0.0106
95266,0,0.0021
95267,0,0.0036
95268,0,0.0068
95269,1,0.9437
95270,0,0.0322
95271,0,0.0593
95272,0,0.0545
95273,0,0.1246
95274,0,0.0289
95275,0,0.0044
95276,1,0.9767
95277,1,0.9653
95278,0,0.1516
95279,0,0.019
95280,0,0.0066
95281,0,0.008
95282,0,0.0182
95283,0,0.0098
95284,0,0.0093
95285,0,0.0284
95286,0,0.0306
95287,0,0.0841
95288,0,0.0313
95289,0,0.0124
95290,0,0.008
95291,0,0.0287
95292,0,0.0182
95293,0,0.0128
95294,0,0.0192
95295,0,0.006
95296,0,0.0254
95297,0,0.0167
95298,0,0.052
95299,0,0.0116
95300,1,0.8603
95301,1,0.9899
95302,0,0.0033
95303,0,0.2165
95304,1,0.5046
95305,0,0.0088
95306,0,0.0084
95307,0,0.0096
95308,0,0.0374
95309,0,0.1837
95310,0,0.0047
95311,0,0.0096
95312,0,0.0119
95313,1,0.7389
95314,0,0.029
95315,0,0.0086
95316,1,0.9805
95317,0,0.0142
95318,0,0.1886
95319,0,0.0689
95320,0,0.0095
95321,0,0.0197
95322,0,0.049
95323,0,0.0326
95324,0,0.0627
95325,0,0.0272
95326,0,0.005
95327,1,0.7487
95328,0,0.0081
95329,0,0.0048
95330,0,0.0092
95331,0,0.0399
95332,1,0.9695
95333,0,0.4402
95334,0,0.0257
95335,0,0.0041
95336,0,0.0321
95337,0,0.0305
95338,1,0.8818
95339,0,0.0345
95340,0,0.0018
95341,1,0.6177
95342,0,0.0111
95343,0,0.0047
95344,0,0.0142
95345,0,0.0252
95346,0,0.0345
95347,0,0.0151
95348,0,0.033
95349,0,0.0376
95350,0,0.0054
95351,0,0.1465
95352,0,0.0013
95353,0,0.0335
95354,0,0.0934
95355,0,0.016
95356,0,0.0263
95357,0,0.0151
95358,0,0.0051
95359,0,0.0295
95360,0,0.1165
95361,0,0.0313
95362,0,0.0434
95363,0,0.0165
95364,0,0.0196
95365,0,0.1468
95366,1,0.7446
95367,0,0.0131
95368,0,0.0042
95369,0,0.0005
95370,0,0.0191
95371,0,0.0351
95372,0,0.0568
95373,0,0.0146
95374,0,0.0236
95375,0,0.0068
95376,0,0.1991
95377,0,0.0053
95378,0,0.0919
95379,1,0.92
95380,0,0.0031
95381,0,0.0079
95382,0,0.0201
95383,0,0.0241
95384,0,0.3454
95385,0,0.2196
95386,1,0.9674
95387,0,0.0094
95388,1,0.9677
95389,0,0.1477
95390,0,0.0245
95391,0,0.0317
95392,0,0.4115
95393,0,0.0304
95394,0,0.0397
95395,1,0.6194
95396,0,0.0616
95397,0,0.3103
95398,0,0.0197
95399,0,0.2732
95400,0,0.0204
95401,0,0.1508
95402,0,0.1
95403,0,0.0096
95404,0,0.006
95405,0,0.0864
95406,0,0.0104
95407,0,0.0357
95408,0,0.015
95409,1,0.9822
